50 16268 16268
-15.555740257032781
87.75454990201634
64.28295192639813
-15.154065079496936
60.72310734137963
64.90156996583534
-15.039017623172263
60.38358959670293
59.85910437108832
-13.574186659078991
53.68412666267797
60.093425490546
-13.479389903473207
53.55661411252834
67.47486866729369
-13.661045666002357
52.670116290617244
-8.468952437267632
-14.667725618632216
91.4320639793826
-5.4474687831347435
-14.20768045911562
86.8296517962903
30.202982977877614
-13.491594229604207
70.85375475972651
60.07474560798982
-13.140724771883463
57.615297433272104
63.47258768863905
-13.712960427550133
59.29216874496667
60.87029967809217
-12.656266644520727
53.14468946774151
61.416556662942746
-12.375411744124698
52.848702613348784
30.09805777822059
-13.009605589336353
73.34559767409856
65.62297018810996
-13.475575687194834
61.00698528022081
72.05449864163216
-13.057975502608647
56.4716850766946
-5.547818713671792
-15.69678229016332
89.03713851531893
-9.450320605407512
-13.16141559539473
93.57149804815599
-7.933798887783082
-13.044451907843381
91.17079689303114
-3.8594096011405186
-12.952556640188268
88.92046264694744
-2.372175875199817
-12.739990397160184
88.10285718736523
-10.907804153901804
-12.338391276081271
93.60404118449597
-2.694466715443588
-11.673123688294066
88.30373207156933
-4.739804330010374
-10.734630044993626
89.45436062506826
-3.327959984185965
-10.881809419802877
88.67077036966289
-12.4868868082587
-11.325327939446252
103.24238933743088
48.54158356584171
-8.75459988084041
62.41552638250063
47.27663809368571
-8.30827375515813
60.751734759756765
40.41891528504923
-6.849814511940927
55.21291769216438
58.631251443470255
-7.246575340998974
54.49759747263667
57.979714625424464
-6.999699279171031
54.10478725098404
38.53530618614447
-5.763123923393373
55.131085489660464
52.63654650053627
-6.563417525265788
58.60016478245253
-6.2761412164665185
-7.555011836416682
94.41248062954801
38.148767198093154
-5.260518197321394
56.50167618346485
38.262022040664185
-5.152936537453171
57.03024210225391
37.89882426390447
-4.9822145529246935
56.06750178321735
38.06010759453807
-5.160049333947317
55.40660748546823
43.85172359746529
-5.026864011019813
53.94297829764993
51.09376259495192
-5.536841018730751
58.70066539583731
50.78112646905213
-5.613182381520482
56.643105775333964
56.89341065952285
-5.585056262038324
55.49363833095484
38.07328306467194
-4.402912091862251
56.561667157084365
38.456724780675295
-4.383864011762828
55.203886592921904
38.05185973017399
-4.162823500611833
55.43239910016806
38.04741985681287
-3.6258557519052976
55.44628618254304
17.26146517629388
-2.2735154218821085
48.05283362062188
37.43663583432004
-2.8723919572772383
55.79996945809099
37.502524972077325
-2.717457567723999
55.766840852349944
51.25667270496541
-2.3869514270835497
49.31691401856722
33.76818415154005
-1.3583330700376188
28.44055334667563
81.35205624903679
-2.839855876116263
51.54962459910112
82.64186285393565
-2.8618599810658703
51.825053393126765
24.297496336716872
-2.472142317409557
64.8068013365512
24.535524432825245
-2.3961283549330767
62.941744130638995
24.736370573044695
-2.3148743625830894
62.832447946183656
10.346058055030225
-0.7482342487100473
23.935966692921813
36.62999118122944
-2.0783138780717545
55.15678597099465
35.11017490654057
-1.9542865267977811
53.90004978322319
34.83555458792016
-1.9154189255641823
51.15737323101249
34.44005390142149
-1.7342500882705236
50.03480079081757
34.9276058517939
-1.740144766311629
50.206394436085475
33.965668460499714
-1.677287296011336
50.2982458395291
35.4660177374297
-1.8643995650106464
49.906123329017376
35.19418657137839
-1.7006136830582765
49.184292185415295
49.42925006950896
-1.6388787339182826
48.09080665832826
14.64787701959567
-0.8173434103881575
34.6967640404438
27.455315717595383
-1.4715318910586754
58.14187073826028
32.05702672116966
-1.1910968995249906
51.80491828686541
33.83861486135696
-0.46456451897257656
28.74394356905757
40.87007302416128
-0.395873110179616
28.46970684479468
15.094525322617661
-0.4490221774061182
34.33663894925058
15.230877068899606
-0.4442730715980868
34.141300783662345
19.43899848581275
-0.4178539162562604
34.00129882530183
21.36466430601569
-0.3786500259602008
33.21658759274857
21.350016693241002
-0.3386653762400014
33.08544335383301
21.28283819696331
-0.3019889984630096
33.12335781481477
22.414825112704175
-0.3636514359950741
33.209495255634344
23.524040776452757
-0.3593840678006915
33.96536113208244
22.08683202228378
-0.28743646400001355
32.96066912308437
22.24014122752567
-0.2857933953370663
33.01857930959875
23.16670338907388
-0.28002366578409527
33.695475401493255
23.427009203673947
-0.2781130128515383
33.862880891354024
23.834208044875396
-0.22481383308147346
33.327659491913096
25.806968222728365
-0.2325839932086362
33.188714752348496
26.458245661199058
-0.25920774044490347
32.82812459764644
26.349414328679735
-0.220349438592006
32.88911305946811
26.746867334392576
-0.1700722144176789
32.67047458718341
27.18885099209906
-0.24501553568677953
32.58854307581797
29.15809823251299
-0.26561428704074647
33.04995776837765
30.190495309253663
-0.11631803597146545
32.84631225756086
32.597013246782424
-0.16018768512949572
32.26557321443086
-0.6432698623472017
-0.4360576412597461
35.78785086058212
25.23916750820082
0.16835059386985868
32.405920891339136
26.94264272345363
0.16570123918791468
32.08676205462375
29.035250663836585
0.16924711042902862
31.90946402571361
34.09470937222914
0.24214544494220636
28.94699088194384
34.483745295714776
0.25230564552083345
28.402581401013787
34.663878063541226
0.3389943326510806
28.304851120125377
36.02064956503594
0.32629402842632854
28.220168252056318
37.43624990306671
0.3550884820553769
28.487075271096753
40.07571404171793
0.5008019602040557
28.145478725818617
21.093962644622543
1.0631483279386233
21.06264652095143
22.22159646794495
1.0567752802055927
21.254460539641116
33.68183989698892
2.0127623875337104
25.111617319516135
19.00641070031741
1.0984592003820541
19.489208895192906
31.64356786997898
2.190942195888932
24.08687437824384
16.65836363670927
1.1112243512391506
18.564239160916113
17.337083892372146
1.5945554503896786
19.38043062848474
16.758217600479785
1.8757665062128481
18.525318779100722
32.238938830098846
-16.345969958027258
70.46747846523364
-3.7279637747645347
-15.94843954122766
89.63606012892744
-3.3648150472492717
-15.786919411311478
88.69668727533654
-2.98360508392825
-16.24518383057064
90.65224896430905
60.42276552852055
-14.409722288611874
53.12464413695366
65.14620691707445
-14.954766606151246
54.35482462422682
-1.68520172336162
-15.211484742215912
88.39186271765256
60.57537968952001
-14.049924970388616
56.326422482893555
60.99855015717353
-13.62730559807943
54.395402387001695
60.72114315753959
-13.59689284587415
52.958050790284155
60.87354133390067
-13.593199156734007
52.86412752984527
61.62948170389003
-13.728930324745917
53.19101770081838
63.1901359492013
-14.009147877889207
53.86589796464389
-4.850856155557768
-15.38107010668187
95.80563115852092
60.48469518609763
-12.618003265982964
53.12491525688374
60.56089265087946
-12.61615646075936
53.07795462716773
-6.268923919759835
-13.877872541920501
94.27297421717334
-5.277618970114906
-13.943357567408317
93.66010932320238
36.50537501910031
-13.919906024316564
75.71156338269634
63.67793922006466
-11.645499291872595
51.17613265745582
-3.000195969910596
-12.81402863230698
92.27959266298339
-2.300421005983328
-14.65761227995213
102.61241798146817
-1.9537055805724979
-14.444612659342958
102.40313859536529
-3.1379973418988905
-10.90961692456088
84.63059683639266
-3.319230321383261
-11.60605722882422
90.95887855282278
-1.9997624115314143
-13.221719903908518
100.4477418361825
-4.994225951598602
-11.251161902366535
93.54311142729718
52.90831338799098
-9.816704098578231
67.64554588854126
50.417004874751015
-9.18908198337536
64.45040451500465
48.58350797231978
-8.717532743546155
62.15869492450301
-5.562789202521938
-9.478021283584878
94.72797089140347
-4.780613293759264
-9.366255623008332
93.45182197482444
40.253149675190144
-6.785053490302014
54.92536222233781
39.598790508725635
-6.647466727532615
55.33194410519234
39.657375297193695
-5.802086194054606
55.3139592085693
42.205225723523405
-5.817057620357011
53.74206271913132
38.23371498206119
-5.172219725408376
55.63196012200015
38.41090825992955
-5.1417848797266625
56.096985261627715
38.149040652183075
-5.071407751523318
56.260022094515406
39.4559273644136
-5.116456057011388
55.45293370487
43.20445384283633
-4.998991499009862
53.72729184933958
47.07097728572252
-5.3321543291614475
54.420475483930865
47.4125116767204
-5.135878801384923
54.86634681119628
56.50784316407923
-5.421078032656178
54.18901524856125
38.927914060193025
-4.438741152493535
55.79317996649755
37.90215500736917
-4.191675037067859
55.857527315353664
38.22583432792001
-4.183829990494761
55.658043188648946
43.62928886778504
-4.1713461210734355
52.89900924629456
46.26127306321857
-4.44428525736802
53.670584414254385
-5.8672079627263045
-5.683853926516381
99.2430151877703
38.220984696502605
-3.575590391952878
55.67409430029732
6.997865396171385
-4.758016614099975
94.10916710939935
16.82005609933243
-2.1741664639215115
46.38009468296676
36.76435001258564
-1.3929976281569625
28.310980876873415
36.58352154279634
-1.3792385309005812
28.070440843363745
36.44171514125943
-1.364885998541958
27.812689058230035
12.172595039458752
-2.883537735398379
74.7307381597804
15.113274728904502
-3.162604582691415
83.75366072571262
24.27926227290058
-2.492072808484746
64.87059485670905
24.614331557295685
-2.384482696547842
64.0925584159497
24.879952961617285
-2.355698220052515
63.36572622289587
25.454298569346538
-2.38686948300328
64.14806083438711
10.861106096660045
-0.8143387833278998
24.601235038299368
31.705640263752336
-1.8469445205627766
52.200646358728385
36.46354213300753
-2.0529882767366185
55.67341527890667
36.498779425003434
-2.0613165579961126
54.046415943280365
34.335056172921426
-1.8503481741151409
50.57868684991182
35.478586156072325
-1.8897656230801596
49.87249037514818
34.90601982472044
-1.7693766158085926
50.22824688397399
35.34397571487458
-1.6752356156668085
49.52042188395408
36.27868145168897
-1.8703735774729875
49.37939025790605
44.13035636128674
-1.8891245340774971
51.5016736951692
57.01224124351448
-1.816841937830181
51.754739307599436
7.075877412519605
-0.8638744980251428
34.34191511296494
7.051826847572375
-0.8364670290121674
34.357338510420675
7.516141432228914
-0.8512498780885498
33.99383630583961
8.22436684449861
-0.8563005647640236
34.4299353268743
15.266242418671787
-0.8523838908539385
34.00154038129247
10.730645068254091
-0.6413465534500971
24.5771383647217
10.581254640291883
-0.630851532510089
24.182707411065167
31.015561295200598
-1.3266043995588022
52.637470288655265
31.644209427660094
-1.3113679130264138
52.25003783440337
32.20938377668571
-1.242958620028526
52.34951698241264
33.13295785798617
-1.3013919637202453
52.23229548705126
34.943314460326945
-1.2186572144575443
49.777366473093025
15.005857986470968
-0.45589573364907915
34.17066441682259
19.784480003923232
-0.47322263552961763
33.11344175714493
20.00485936544528
-0.47005345834934986
33.10414804476029
20.257827055596298
-0.46611265181528816
33.07583435444686
20.0655018477909
-0.3966753148229878
33.06832019145805
21.196485162898924
-0.46393722428788303
33.69580696889613
32.273095362977934
-0.24933892931633506
32.58799663185456
32.00879305845389
-0.21145080164654573
32.751837655508375
33.10423834438602
-0.23542318276935115
32.46546496166279
5.255674545914218
-0.37291422841918803
34.37352278767178
5.146397635653246
-0.3490009706023312
34.51168110033266
5.539782530318974
-0.3664452242069593
34.339342273728235
5.630578887188524
-0.28368474964130325
34.28511181200389
14.687917061736718
-0.15774531865598085
33.10329922301521
14.701416766126064
-0.15712012865661457
32.994273691161595
36.838236040869006
0.27064805449362883
27.775146385546712
39.476368045769334
0.2808492086280159
27.964324072434653
41.30328685232298
0.36397727464403706
27.819022919925402
43.204940205232134
0.4968343570205248
27.894945420878727
5.508805358427695
-0.02911121959025853
33.47995438829048
32.71400344973863
0.5731698452251757
27.761485600819242
32.778341699795746
0.6159199020410921
28.022740740474063
32.81205916531761
0.577499429048838
28.001118120190824
42.13596767358161
0.8300462756728418
26.335613926505832
1.4173501356861347
0.1495119663483171
33.933854663473305
20.736436215770183
0.9848474195306549
21.41232684412551
21.655188580764403
1.044784089224319
21.15342050617985
52.827755277100884
3.798853545726578
31.961956842150737
41.59038381389895
2.994076455343147
27.69841153466887
18.42053489201496
1.1405985987302918
19.487128428843764
18.0736269607422
1.369463261919182
19.437379825520633
18.154171331044026
1.2999014400630506
19.190665357194433
30.689128172692403
2.609114543219361
22.992909322560465
19.827332945086457
1.742971026375591
20.252437467192408
29.11746111959339
2.8530411571550047
22.38617839049938
27.507929343646953
2.610820269661617
21.660508944984272
26.663094939182756
2.5014582760321424
21.300911422706292
2.8880304234059264
1.9972663550900305
32.24433316672237
6.032006114482472
1.713617344106181
26.029625132913175
6.0169816347696425
1.7479025666477561
26.039627595429323
17.389571149392875
1.8156448089587398
19.02621712774091
40.64686258875988
5.012569567167572
24.849891432475758
25.2668771395059
3.367850135161802
22.110489426886797
24.560149905254303
3.2782689739409205
21.669509071309058
19.798068448891826
2.2723956667260157
18.39309559672433
159.7120665136193
-28.577088977945376
62.804505610828954
61.470278005513286
-15.424672446871613
56.50842198368157
62.071731652373344
-14.867741384788692
54.34256554298929
60.55617623132852
-14.479755521600675
53.69225006008586
33.950113657413034
-14.727670273200426
71.84637826139313
65.99794174910512
-15.36306803494652
59.22294551601048
65.66312755135992
-15.270787217262763
59.45358230572052
63.64769697743644
-14.423115199516305
55.04515484738906
69.01487994330498
-15.583897358625924
58.206544707448366
30.447866952621823
-12.782387805958217
73.46097607446575
32.44382079469021
-12.640356136636045
72.1019001373342
32.06277177528
-12.154290816834852
73.19345272912481
